person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_2a8245ce2c,32,Male,East,37718,662,32497,1793,18021,59443,Self-Employed,Divorced,Own,89,4,Business,31,0.89,0,0.29,186256,150870,No,1511,0
FIN_28e82f3401,82,Male,North,69107,629,16714,2589,36628,33728,Employed,Widowed,Own,7,3,Personal,15,0.12,8,0.27,96932,102798,No,575,0
FIN_c26ce4244f,42,Male,East,79736,565,17656,4362,-13963,36298,Retired,Single,Own,52,4,Personal,21,0.52,8,0.17,39402,331961,No,1224,0
FIN_3c6f450492,76,Male,North,34100,596,18727,3975,17321,60326,Unemployed,Single,Mortgage,5,4,Personal,19,0.52,9,0.17,144439,164497,No,1429,1
FIN_83f9ea8826,23,Female,South,29097,634,8833,259,8252,480,Self-Employed,Single,Mortgage,85,1,Education,2,0.43,5,0.24,106344,285269,No,1007,0
FIN_3b4b069f16,69,Male,East,20270,466,34630,1973,12610,43373,Unemployed,Single,Own,15,3,Business,32,0.38,0,0.1,45371,248980,No,1443,0
FIN_3ce2b4f78f,38,Male,East,42411,581,2250,4062,7492,62851,Unemployed,Widowed,Rent,34,1,Home,37,0.47,5,0.23,129029,253614,No,788,0
FIN_d4e899ae56,88,Male,North,60497,612,16041,806,18780,59413,Employed,Single,Own,62,1,Personal,27,0.61,9,0.08,89839,250920,No,96,0
FIN_ff3a1c1d8d,49,Male,South,16084,795,16630,4683,11527,72245,Self-Employed,Widowed,Mortgage,21,3,Home,13,0.86,8,0.2,122312,244447,Yes,790,0
FIN_b5b76e29a9,70,Female,West,117491,645,10718,1714,10902,53812,Unemployed,Single,Mortgage,80,4,Personal,18,0.72,9,0.21,93005,454437,Yes,1599,0
FIN_1ded80609c,76,Female,South,88476,522,25484,3065,41173,64980,Unemployed,Widowed,Rent,55,1,Home,9,0.16,6,0.24,48643,153037,No,400,0
FIN_6b0e1d5952,86,Female,North,47368,632,34280,-48,32612,21790,Self-Employed,Married,Rent,71,3,Car,30,0.63,1,0.02,87708,262771,No,1640,0
FIN_9302d56eec,79,Male,South,47283,595,4195,3183,12620,40430,Retired,Single,Mortgage,83,3,Business,8,0.86,8,0.29,53843,79294,No,1354,1
FIN_fe3575d0f2,21,Male,North,44510,760,25664,2250,8323,40450,Employed,Single,Rent,30,4,Personal,2,0.76,8,0.15,145102,222925,No,346,0
FIN_c44d199b7b,35,Female,South,-265,547,23778,4511,18487,66794,Unemployed,Married,Mortgage,96,4,Business,7,0.34,2,0.12,110240,174890,No,316,0
FIN_6a1a8253f4,73,Female,East,66436,735,15646,1406,5136,69889,Self-Employed,Widowed,Mortgage,81,3,Business,34,0.42,4,0.04,103595,203915,No,825,0
FIN_7b35640d13,41,Female,South,40895,507,18583,-235,-104,71399,Unemployed,Widowed,Own,1,2,Car,33,0.52,0,0.29,147727,80911,No,853,0
FIN_8d76171dae,83,Male,North,58708,698,30810,3331,30785,73466,Employed,Single,Rent,48,3,Business,27,0.15,9,0.25,75000,63999,No,247,0
FIN_82d6c4e3d6,30,Male,South,39577,594,6775,2541,19922,52791,Retired,Divorced,Mortgage,32,1,Home,33,0.67,3,0.03,221759,175958,No,509,1
FIN_0095eaa44a,79,Male,West,133440,806,14799,3460,9826,79559,Unemployed,Single,Rent,36,5,Business,33,0.8,7,0.24,100572,408904,No,1379,0
FIN_f9ec71c8b2,71,Female,West,73619,711,22555,3045,32029,69177,Retired,Widowed,Rent,14,4,Personal,36,0.7,9,0.04,143556,160398,No,1469,0
FIN_eb1c47e337,32,Female,North,95077,695,24135,172,22695,46826,Self-Employed,Married,Own,48,2,Business,16,0.56,8,0.09,135414,199498,No,751,0
FIN_3acaa5dec8,86,Male,North,62630,762,19210,4556,15820,71303,Self-Employed,Divorced,Rent,80,2,Education,31,0.49,5,0.17,207977,26874,No,743,0
FIN_ead8b7ae5f,20,Female,North,33093,648,33025,1916,31019,67134,Self-Employed,Single,Mortgage,84,3,Business,5,0.21,1,0.2,70510,237283,Yes,855,1
FIN_6fbd2fd6ee,54,Male,West,54203,649,28724,1482,28116,73048,Retired,Single,Own,43,1,Education,16,0.42,7,0.08,108077,308989,Yes,773,0
FIN_3e258a1004,54,Male,South,62994,658,11710,2868,1475,51944,Unemployed,Single,Mortgage,69,2,Personal,11,0.1,3,0.24,37884,102607,No,537,0
FIN_2be8c945ac,20,Female,North,90410,626,18153,2581,21859,60858,Self-Employed,Divorced,Rent,1,4,Education,31,0.71,5,0.06,172620,115561,No,666,0
FIN_22e6383a11,80,Male,South,12486,659,15896,4021,70797,88294,Retired,Single,Own,96,3,Personal,37,0.65,5,0.01,77601,263789,Yes,1009,0
FIN_8882e3f303,52,Female,East,46812,562,6776,3148,36378,61620,Unemployed,Divorced,Own,82,1,Home,25,0.29,1,0.22,88730,127859,No,925,0
FIN_2a9f70a30c,69,Female,West,32166,383,20453,1965,31359,64685,Retired,Widowed,Own,94,5,Business,27,0.67,3,0.21,123903,110713,No,189,1
FIN_4042472213,45,Female,South,65169,512,1298,4958,8988,71387,Unemployed,Single,Own,14,3,Car,0,0.28,4,0.03,55069,144607,No,888,1
FIN_85af3755d4,35,Male,East,58695,642,31353,2730,-22997,41620,Employed,Married,Rent,49,5,Home,15,0.43,7,0.1,158759,157057,No,767,0
FIN_e73b1e1e04,53,Male,South,40098,555,15885,1576,12806,61508,Unemployed,Widowed,Own,89,4,Car,21,0.81,0,0.05,81327,263578,Yes,765,0
FIN_983d303149,50,Female,North,50830,508,10452,4673,31781,24598,Retired,Married,Own,44,1,Home,37,0.33,7,0.18,75889,142499,No,1020,0
FIN_b10de8816b,81,Female,South,66819,580,26212,2850,-9569,23709,Retired,Divorced,Own,52,2,Education,21,0.39,6,0.25,167190,193781,Yes,-12,0
FIN_5045fe320e,22,Male,East,47641,705,18337,-566,3860,18102,Employed,Widowed,Rent,30,4,Home,19,0.54,8,0.22,128342,251588,No,416,0
FIN_827f986716,65,Male,East,42767,511,21124,4937,43557,75036,Employed,Single,Rent,64,1,Car,36,0.25,8,0.17,-13804,205859,No,485,0
FIN_97cd7b4261,57,Female,North,8488,586,26751,5003,23950,49390,Unemployed,Married,Own,85,5,Personal,23,0.19,6,0.15,99562,335686,No,1117,0
FIN_9028b2aa30,34,Female,West,45925,493,33638,3899,13221,39775,Retired,Married,Own,43,4,Business,13,0.26,6,0.16,23117,248016,No,1870,0
FIN_bf50b9e901,57,Female,South,44635,594,19172,1524,9190,34203,Retired,Single,Rent,86,3,Car,29,0.6,9,0.13,195977,214281,No,413,0
FIN_5d700e7205,24,Female,South,50758,647,13685,1629,4685,71604,Employed,Married,Mortgage,43,3,Personal,39,0.86,4,0.12,42165,158939,No,616,0
FIN_91c2a4b348,74,Male,South,50575,589,10252,4904,28224,28263,Employed,Widowed,Own,49,5,Car,11,0.75,3,0.18,120583,65095,Yes,753,1
FIN_f86ffe8817,25,Female,North,80075,605,18786,-582,14280,38603,Retired,Widowed,Mortgage,26,2,Home,0,0.33,5,0.19,112665,148200,No,920,0
FIN_5f33b45c9c,73,Female,West,44882,496,16059,2418,49385,53042,Self-Employed,Married,Rent,14,1,Home,7,0.81,1,0.14,166960,217545,No,1466,0
FIN_8afa9e2d65,48,Female,East,97161,604,21280,3299,22106,54231,Employed,Single,Mortgage,82,5,Home,33,0.12,8,0.18,61784,8942,No,1485,0
FIN_c957e4d589,76,Female,West,70591,637,23003,3195,1355,60587,Unemployed,Married,Rent,36,5,Education,0,0.37,6,0.12,47383,242100,No,1241,0
FIN_6d04fd68d5,75,Other,South,79204,535,7723,2104,13047,82690,Employed,Widowed,Own,98,1,Business,19,0.22,3,0.29,187665,58256,No,1533,0
FIN_b658f1ce15,29,Male,West,70558,866,19616,2426,55719,63882,Retired,Single,Mortgage,18,2,Personal,1,0.24,4,0.27,200187,138630,No,425,0
FIN_0007048aae,65,Male,East,42051,545,19573,-1912,41683,62987,Employed,Divorced,Mortgage,49,4,Personal,15,0.44,0,0.13,32267,211701,No,681,0
FIN_44f08b0d21,48,Male,North,104154,481,11476,4551,20003,46096,Retired,Divorced,Mortgage,73,2,Education,18,0.14,5,0.25,103655,116425,No,769,0
FIN_5fa4141e88,80,Male,West,31314,687,23083,4040,8207,77973,Self-Employed,Widowed,Mortgage,88,3,Home,35,0.24,8,0.1,94446,334518,No,379,0
FIN_f26032881f,56,Male,West,94416,608,17986,2405,901,73510,Employed,Divorced,Own,17,3,Car,0,0.25,4,0.18,124578,-63291,No,1367,0
FIN_60c3b72ebe,37,Male,East,48324,689,23199,5101,19890,52127,Unemployed,Single,Own,62,5,Car,22,0.46,7,0.26,122157,205855,No,-195,0
FIN_348879127c,65,Male,North,54299,683,23713,3226,20018,69369,Unemployed,Widowed,Mortgage,13,1,Home,19,0.9,0,0.19,166694,226777,No,467,0
FIN_8c123f948c,88,Female,South,28892,518,26513,4748,8341,23414,Employed,Divorced,Own,53,2,Car,36,0.35,0,0.13,37872,286223,No,1017,0
FIN_0ab748b198,71,Male,South,65979,511,-5228,2351,15186,40119,Retired,Divorced,Own,60,5,Business,10,0.38,1,0.08,-1761,113983,No,1245,0
FIN_659b2ce00f,88,Female,North,119,625,23022,5560,13862,35362,Retired,Single,Own,40,5,Car,25,0.68,4,0.09,172306,333303,No,1059,0
FIN_061f589718,46,Female,East,77618,788,42295,1954,28055,83505,Self-Employed,Widowed,Own,62,4,Home,39,0.33,5,0.08,97536,123278,No,1709,1
FIN_d676f94398,65,Female,West,69662,696,21276,4413,32755,64350,Employed,Widowed,Own,28,5,Personal,22,0.28,8,0.28,57762,336333,No,1632,0
FIN_e6b72900ed,73,Other,North,47570,764,23046,1357,29366,33006,Unemployed,Divorced,Rent,60,3,Education,33,0.57,8,0.16,104427,72259,Yes,742,0
FIN_34cdb4ade4,34,Female,West,77289,823,45631,3145,-8636,29933,Employed,Single,Mortgage,98,4,Car,21,0.55,0,0.08,109951,127832,No,1291,0
FIN_fda5608698,26,Female,West,60033,597,11417,4620,30592,46763,Self-Employed,Widowed,Rent,97,3,Car,13,0.7,2,0.08,228376,188915,No,311,0
FIN_5c5d57acf4,51,Female,East,71273,682,14611,3585,43035,46677,Self-Employed,Divorced,Rent,5,2,Home,31,0.34,0,0.1,60539,167235,No,1463,0
FIN_f3dc5b2a30,62,Male,West,51201,705,14445,2473,35934,50794,Unemployed,Divorced,Rent,63,2,Home,36,0.32,0,0.25,92026,333159,No,280,0
FIN_73f507ced5,26,Female,East,58168,585,8762,3509,31040,9345,Retired,Divorced,Mortgage,35,2,Personal,21,0.77,8,0.1,105612,371007,Yes,1183,0
FIN_6e0b1aab58,24,Female,East,101081,501,16430,2419,3109,39830,Unemployed,Single,Own,77,3,Home,0,0.18,3,0.14,143261,270720,No,1459,0
FIN_22e8de358e,33,Male,South,127071,626,27914,1414,4020,23535,Retired,Single,Mortgage,26,1,Education,2,0.84,2,0.08,32848,276877,No,612,0
FIN_a8b6a9a630,36,Female,West,20746,627,-12991,1778,25423,74486,Unemployed,Married,Own,11,5,Car,39,0.52,7,0.23,157069,194022,No,1229,0
FIN_8fac051aa4,23,Female,West,20012,676,19100,-433,36046,56237,Retired,Divorced,Own,44,2,Home,1,0.36,3,0.26,127860,114777,Yes,1365,0
FIN_632bf1e331,49,Male,East,44795,658,15070,2639,23792,45305,Employed,Single,Rent,34,3,Home,17,0.35,7,0.29,104898,158252,No,832,0
FIN_7e513fe35c,78,Female,West,83739,579,14664,3775,41154,37197,Unemployed,Widowed,Mortgage,65,1,Business,27,0.88,5,0.04,123647,172714,No,1672,0
FIN_ab1fa4d911,59,Female,North,75529,767,33993,2503,35535,88517,Retired,Widowed,Rent,33,3,Education,10,0.81,6,0.25,117837,195995,No,1535,0
FIN_8f1f1720f0,30,Male,East,22211,825,28104,4071,12529,30308,Self-Employed,Single,Own,51,4,Education,20,0.18,6,0.19,178487,180212,No,1243,0
FIN_133bbfe261,29,Female,South,107956,631,22286,4113,21937,61855,Self-Employed,Married,Own,30,2,Car,33,0.69,7,0.02,68751,252931,No,2159,0
FIN_efbe01b624,37,Male,North,36903,790,26885,3420,54956,66719,Unemployed,Single,Own,10,5,Personal,17,0.47,8,0.08,97054,147810,No,1339,0
FIN_ccec5e345f,67,Female,East,80812,538,29650,1152,14654,63289,Unemployed,Widowed,Own,57,1,Business,14,0.32,3,0.14,80773,182656,No,1068,0
FIN_9224730fc8,53,Male,North,77379,672,20544,1826,4045,63817,Self-Employed,Divorced,Mortgage,57,3,Business,17,0.86,3,0.28,76854,166254,Yes,721,1
FIN_cb398693f8,86,Female,West,58784,553,13917,-250,39981,65147,Self-Employed,Single,Mortgage,67,3,Home,22,0.54,6,0.11,35898,146505,No,1135,0
FIN_6ac63cbf62,54,Female,West,74496,791,1531,2393,14435,64233,Unemployed,Widowed,Own,33,3,Education,23,0.45,7,0.26,117702,240501,Yes,865,0
FIN_9963606c71,29,Male,West,55021,592,38125,3047,8359,53772,Retired,Married,Rent,47,5,Car,34,0.52,4,0.19,122083,69338,No,1285,1
FIN_301acf1541,57,Female,South,47348,503,10070,4746,43751,15525,Employed,Divorced,Mortgage,55,3,Personal,1,0.78,5,0.16,98089,227505,No,1294,0
FIN_0f07938aaa,71,Male,North,13555,717,16889,2650,12782,72450,Employed,Divorced,Mortgage,88,3,Home,38,0.24,2,0.17,92164,36623,No,604,0
FIN_9d5dd04972,19,Female,South,78331,700,19881,2571,7692,54472,Unemployed,Single,Mortgage,99,2,Education,31,0.44,6,0.17,-3243,241949,Yes,1720,0
FIN_c55150caa3,67,Female,East,62102,740,12885,3007,-3630,40753,Unemployed,Married,Own,70,1,Personal,18,0.87,0,0.04,71065,163979,No,1419,0
FIN_f060545f87,58,Other,South,70595,645,30830,1731,47240,73083,Self-Employed,Married,Rent,89,4,Business,14,0.39,6,0.15,145515,121909,No,1212,0
FIN_ea5d9ee24d,62,Male,North,51400,688,32910,2412,-3902,47989,Self-Employed,Married,Rent,75,2,Personal,7,0.88,9,0.13,128375,143639,No,48,0
FIN_ee979d9a43,26,Female,West,50769,581,30097,3759,37544,63040,Unemployed,Divorced,Rent,49,4,Education,2,0.26,0,0.25,111432,193968,No,1484,0
FIN_e6990b24b4,79,Male,West,76371,774,12375,3573,24799,51782,Unemployed,Married,Mortgage,14,2,Home,24,0.89,8,0.11,141771,119754,Yes,783,0
FIN_e32df730e6,64,Male,South,54495,720,14138,3781,25675,66308,Retired,Married,Rent,20,1,Car,30,0.53,5,0.2,165581,299201,No,1266,1
FIN_87b2cff3ee,22,Female,South,73195,725,9162,3610,20154,31498,Self-Employed,Single,Mortgage,65,2,Car,22,0.14,8,0.1,88003,263669,No,517,0
FIN_fc8e91aba8,18,Male,North,51126,470,39647,3717,31328,44614,Self-Employed,Widowed,Rent,92,1,Home,24,0.31,7,0.07,110577,16348,No,200,0
FIN_494adc779f,61,Female,South,49326,603,38202,3952,15340,56519,Self-Employed,Single,Rent,79,5,Car,4,0.71,4,0.15,87440,260223,Yes,793,0
FIN_787a5146ec,39,Female,South,72196,617,21454,3487,31805,46046,Unemployed,Divorced,Rent,15,2,Personal,16,0.55,5,0.14,89857,201364,Yes,1534,0
FIN_20fcbbf9d9,55,Male,South,64790,617,6989,4284,766,38796,Unemployed,Divorced,Rent,60,5,Business,38,0.14,9,0.27,32162,115006,No,738,0
FIN_82b32ffdf2,36,Female,West,44356,534,7169,4263,13296,80907,Retired,Divorced,Own,47,4,Personal,18,0.88,8,0.09,55607,175483,Yes,1720,0
FIN_f9caa36037,48,Male,North,101602,489,20161,2552,-12056,45124,Retired,Widowed,Own,57,5,Personal,5,0.48,2,0.06,150729,215625,No,338,1
FIN_9def666a0d,84,Male,South,22225,685,13487,4887,23979,22852,Employed,Widowed,Rent,53,4,Business,16,0.81,6,0.07,85347,272586,No,1973,0
FIN_4967375cf9,59,Male,West,37082,687,57601,3277,20794,53881,Self-Employed,Single,Rent,54,5,Personal,34,0.25,0,0.11,42820,377522,No,949,0
FIN_fe283b4e12,43,Male,West,64374,579,35662,3099,31255,24702,Unemployed,Married,Own,62,1,Education,6,0.66,7,0.14,149115,133785,No,846,0
FIN_0eff167898,30,Female,South,42726,393,10325,1740,13441,3200,Retired,Divorced,Rent,97,5,Car,13,0.55,3,0.09,135829,165541,No,580,1
FIN_4d9e8e4310,75,Male,South,44079,573,30690,5949,6760,46988,Retired,Married,Own,34,1,Home,21,0.88,2,0.2,13157,176409,No,1197,0
FIN_bf608f8ea5,35,Female,South,72369,648,8522,3394,33097,50255,Retired,Divorced,Rent,55,3,Car,4,0.63,4,0.27,141264,269249,No,1530,1
FIN_6329064f1d,84,Male,North,55030,496,12793,2218,40802,75564,Unemployed,Single,Own,65,2,Business,21,0.74,8,0.13,61295,80230,No,1017,0
FIN_96d1be0267,20,Female,East,93202,676,25882,-5,39816,67607,Self-Employed,Divorced,Rent,71,2,Car,34,0.32,7,0.11,92315,189358,No,997,0
FIN_26a2958233,72,Male,East,53017,518,26053,3924,5254,7699,Self-Employed,Single,Rent,14,4,Business,37,0.31,4,0.15,34243,295337,No,898,0
FIN_3b828d53c9,75,Female,North,56437,566,25718,1540,18761,82048,Self-Employed,Widowed,Own,42,5,Home,10,0.38,2,0.01,160650,235309,No,1303,1
FIN_a2a458afcd,80,Male,North,25565,780,14967,1334,23763,29678,Retired,Single,Rent,36,5,Personal,12,0.45,3,0.23,119941,221419,No,1382,0
FIN_416696681a,69,Other,East,73795,660,20382,4212,15778,97830,Unemployed,Widowed,Mortgage,40,2,Home,26,0.51,8,0.02,111152,281348,Yes,1613,0
FIN_69e91f2470,41,Female,North,46847,694,13047,3213,11625,47971,Self-Employed,Single,Own,94,1,Education,11,0.35,0,0.13,136637,82872,No,595,0
FIN_7e3c60f8d4,89,Male,South,39211,754,17525,1872,14805,71903,Retired,Divorced,Mortgage,26,1,Personal,3,0.65,7,0.02,118372,272212,No,1691,1
FIN_e9322d459e,26,Female,West,45172,518,47311,440,18304,22370,Self-Employed,Widowed,Rent,33,5,Business,39,0.17,5,0.19,70877,135878,Yes,-179,0
FIN_4046442c15,54,Male,South,90887,702,27166,1185,15001,61217,Retired,Divorced,Own,98,5,Car,25,0.48,6,0.04,62930,276066,No,2169,0
FIN_dcecd810a9,70,Female,East,72805,570,20506,2694,53165,76901,Unemployed,Married,Mortgage,58,1,Education,15,0.71,0,0.27,94005,66906,No,487,0
FIN_02fed30426,41,Female,North,86108,762,17053,4238,12765,46778,Unemployed,Married,Rent,74,3,Home,17,0.74,8,0.03,8699,316996,Yes,414,0
FIN_09e88e3772,38,Male,West,23860,661,18128,2720,33468,37304,Unemployed,Divorced,Rent,61,2,Business,19,0.86,6,0.04,88638,298364,No,628,1
FIN_0215c4f0f4,57,Female,South,62771,569,15393,1471,-23351,41495,Self-Employed,Divorced,Mortgage,51,5,Car,34,0.62,1,0.06,75257,204088,No,1110,0
FIN_93b315f3bf,79,Male,North,77464,537,11154,2720,15751,31278,Employed,Divorced,Mortgage,58,5,Home,18,0.52,0,0.08,156173,329480,No,302,0
FIN_b6c0a7d137,87,Female,East,53945,628,15322,2429,-19103,53554,Self-Employed,Widowed,Own,90,1,Education,3,0.26,4,0.19,75941,133028,No,998,0
FIN_0b1a3723fc,86,Female,South,113091,603,6501,4126,21395,34691,Self-Employed,Widowed,Mortgage,27,5,Home,35,0.79,7,0.27,144191,127933,Yes,756,0
FIN_96e121a82b,31,Female,East,62137,646,15718,3168,15966,83953,Self-Employed,Divorced,Own,58,4,Car,22,0.48,4,0.06,50584,303974,No,375,0
FIN_d0ac648b04,59,Male,North,79255,887,8066,3447,18054,28591,Unemployed,Married,Rent,96,1,Personal,26,0.18,6,0.12,31846,146363,Yes,1764,0
FIN_e4590dc677,67,Male,North,70781,468,32738,3449,21597,46611,Employed,Widowed,Rent,4,3,Home,26,0.6,4,0.22,112794,17291,No,1339,0
FIN_b43ebe7ad8,78,Female,West,117121,666,2177,3656,-12153,50966,Self-Employed,Single,Mortgage,59,2,Business,34,0.8,6,0.15,-4037,62899,Yes,216,0
FIN_61dd9115b5,21,Female,South,29694,684,18038,3252,10414,33268,Retired,Divorced,Rent,29,4,Education,28,0.33,5,0.05,23443,199283,No,441,0
FIN_532417081c,89,Male,North,34608,772,12753,4794,17461,59496,Self-Employed,Widowed,Own,70,4,Business,35,0.48,0,0.21,57043,142504,Yes,1543,0
FIN_b0a78aa33b,34,Female,West,59293,594,30236,4105,15252,38714,Self-Employed,Married,Own,18,5,Home,37,0.41,2,0.1,150095,244565,Yes,796,0
FIN_82360a162f,74,Female,South,72600,620,25831,3758,12806,21622,Unemployed,Widowed,Own,59,5,Education,7,0.36,6,0.11,13982,230598,No,859,0
FIN_64016568a1,65,Male,West,40015,692,14758,2867,26867,34424,Retired,Single,Rent,49,4,Business,2,0.13,5,0.04,46263,226499,No,686,0
FIN_b3bb4d2082,61,Female,West,37472,700,37723,805,33480,80317,Unemployed,Single,Rent,17,2,Home,15,0.44,4,0.15,152679,281491,No,1280,0
FIN_10db190b90,62,Female,West,21112,699,-6335,2799,19372,22706,Unemployed,Single,Mortgage,60,4,Education,16,0.77,2,0.15,190557,414523,No,916,0
FIN_f47492e4f7,50,Male,South,17506,620,15126,1248,33576,53168,Unemployed,Married,Own,63,3,Education,34,0.77,1,0.04,74844,238268,No,833,0
FIN_b91f193032,48,Male,West,101441,701,27129,4800,27406,78628,Self-Employed,Married,Own,61,1,Car,13,0.73,0,0.09,119230,24543,No,874,0
FIN_508bcbc281,64,Male,East,29460,499,16961,2453,33659,50054,Employed,Divorced,Own,59,2,Home,28,0.81,0,0.17,116142,265217,No,1205,0
FIN_b1bff0831e,23,Male,East,68408,633,24337,2819,9590,78337,Self-Employed,Widowed,Mortgage,16,3,Personal,28,0.87,6,0.28,135749,16962,No,278,0
FIN_07a276523e,89,Male,West,82508,687,38176,2850,31310,71943,Retired,Single,Rent,65,3,Education,22,0.55,9,0.29,53697,208105,No,1177,0
FIN_76ede50715,88,Male,North,81880,538,22296,1929,23568,99715,Unemployed,Married,Own,7,4,Car,28,0.85,4,0.16,73281,114965,No,1097,0
FIN_2ab67f57ee,51,Female,West,48267,538,14601,3005,27481,38210,Employed,Divorced,Rent,85,1,Education,35,0.23,2,0.21,150050,143944,No,1172,1
FIN_a26fd970ff,70,Male,East,18599,720,36416,882,32091,42315,Retired,Married,Own,96,5,Car,24,0.3,8,0.2,112889,137328,No,1244,0
FIN_28dd80cf03,31,Female,South,18749,518,29563,4863,33535,37100,Unemployed,Widowed,Mortgage,51,5,Business,39,0.64,6,0.09,101665,173994,Yes,1524,0
FIN_dbab4e9e1c,33,Female,West,8694,612,-1650,4336,2487,80074,Employed,Widowed,Own,2,4,Home,28,0.19,4,0.02,98554,66726,No,1262,0
FIN_9034ef2ff8,60,Female,West,43464,492,22392,2056,-10865,66869,Unemployed,Single,Own,5,3,Business,8,0.64,3,0.1,100898,293137,No,1467,0
FIN_0176978cb5,29,Female,North,32811,596,10647,4546,4599,55886,Retired,Single,Rent,47,2,Car,5,0.62,3,0.09,55090,298340,No,1283,0
FIN_54375299f6,87,Other,North,50789,755,18301,3173,5268,45318,Retired,Single,Rent,61,3,Car,34,0.67,8,0.19,139900,223631,No,1322,0
FIN_fe003fc8c5,36,Male,North,54837,667,44377,2431,38476,66238,Self-Employed,Single,Own,47,3,Personal,31,0.59,2,0.24,70147,78007,No,977,1
FIN_42f84a3fa4,58,Female,East,74061,510,22403,4901,47649,38465,Self-Employed,Single,Mortgage,7,5,Business,31,0.29,2,0.01,109095,231216,Yes,90,0
FIN_56870f42b8,70,Male,South,82166,699,-4846,3486,49749,-23540,Unemployed,Single,Own,9,2,Education,35,0.15,2,0.11,124286,205706,No,-620,0
FIN_573a0802df,46,Female,West,66380,595,16595,2897,23776,15541,Unemployed,Single,Mortgage,14,4,Car,17,0.68,4,0.21,113731,143446,No,820,0
FIN_e5cade82e1,87,Male,East,105518,649,28271,1835,8730,47837,Retired,Widowed,Rent,6,1,Education,21,0.85,6,0.22,35744,303933,Yes,1265,0
FIN_9057caaa37,76,Female,South,57083,626,3839,3239,22462,37292,Retired,Married,Mortgage,65,3,Business,39,0.64,9,0.03,139782,280353,No,1827,0
FIN_485e8f266e,81,Female,South,96469,419,32956,1818,25008,58269,Retired,Married,Own,43,5,Home,8,0.74,2,0.15,34222,338181,No,2365,0
FIN_2935f00cbb,41,Male,South,89414,773,32252,519,19490,37041,Retired,Divorced,Rent,62,4,Home,12,0.4,6,0.25,114127,165182,No,517,1
FIN_5b5da41923,33,Female,East,36817,610,9866,4123,22134,55086,Self-Employed,Single,Own,88,2,Business,39,0.73,9,0.11,89347,234491,No,916,0
FIN_e83325a842,69,Male,North,41682,841,23510,4667,26591,29196,Unemployed,Widowed,Rent,33,3,Home,18,0.5,4,0.03,44983,188176,No,1361,0
FIN_c8fc3400f8,23,Female,East,88531,415,12384,5092,5909,38866,Retired,Married,Rent,25,3,Home,19,0.89,1,0.1,61634,188974,Yes,824,0
FIN_fbb717f6e3,54,Male,North,22720,713,44527,6203,34032,50237,Employed,Widowed,Own,6,1,Education,21,0.26,4,0.29,162791,251760,No,909,0
FIN_93c2aa22bc,21,Male,East,31440,541,7552,5014,-2977,51404,Self-Employed,Married,Mortgage,31,1,Car,29,0.79,1,0.07,168954,164879,No,304,0
FIN_003c7da193,55,Female,West,56769,813,20173,2169,15418,65704,Self-Employed,Married,Mortgage,94,4,Home,19,0.31,7,0.18,183867,242827,No,1103,0
FIN_6ea5aa433d,58,Male,North,55215,834,7727,3767,1527,32908,Self-Employed,Widowed,Own,64,3,Business,20,0.59,5,0.05,64764,376647,No,-95,0
FIN_7cc0a7c321,31,Male,West,24513,694,16071,3338,15087,39897,Retired,Single,Rent,26,5,Business,25,0.83,6,0.25,112664,185077,No,484,0
