person_id,age,gender,region,annual_income,credit_score,loan_amount,monthly_expense,savings_balance,investment_amount,employment_status,marital_status,home_ownership,credit_card_usage,num_credit_cards,loan_purpose,employment_years,debt_to_income_ratio,late_payment_history,savings_rate,housing_market_exposure,stock_market_exposure,bankruptcy_history,monthly_loan_installment,loan_default
FIN_e764dc9457,75,Male,West,80916,560,22139,3696,2653,58038,Retired,Divorced,Mortgage,41,4,Personal,3,0.35,5,0.23,135967,227628,No,1762,0
FIN_67fe320e71,61,Male,East,50068,640,17091,3910,6094,41618,Retired,Widowed,Own,51,3,Education,35,0.37,1,0.28,200346,190555,No,844,1
FIN_8f131a31d0,40,Female,South,73439,482,15328,1706,29617,67450,Employed,Single,Own,89,3,Personal,9,0.64,7,0.1,157514,88027,No,416,0
FIN_3d9f0070dd,34,Male,East,71337,657,20451,2363,13775,50650,Self-Employed,Married,Rent,84,1,Car,28,0.34,8,0.17,111947,433671,Yes,1656,0
FIN_52995f7143,55,Other,North,72278,645,28911,5072,38016,39359,Self-Employed,Single,Mortgage,94,1,Business,10,0.28,5,0.01,-10154,101425,No,1969,0
FIN_de79aea6ba,47,Female,East,22316,810,24631,958,10330,59265,Employed,Single,Own,1,3,Education,13,0.57,6,0.24,162737,311891,No,459,0
FIN_c142c00d36,36,Male,North,64845,813,34555,2649,18377,30424,Unemployed,Single,Rent,30,3,Home,24,0.42,2,0.21,132932,255752,No,1688,0
FIN_a57bc402f5,49,Female,East,70088,790,31772,1715,2773,68422,Self-Employed,Divorced,Mortgage,43,2,Car,0,0.62,0,0.23,49931,148244,Yes,636,0
FIN_02116ca920,37,Female,West,77069,492,25371,1739,41295,53047,Unemployed,Divorced,Own,31,5,Home,32,0.54,0,0.13,91333,354707,No,-59,0
FIN_280f04d800,81,Male,North,56709,496,22896,1851,13852,47463,Self-Employed,Married,Mortgage,79,4,Car,25,0.9,0,0.14,41028,74152,Yes,19,0
FIN_8c6c73d196,53,Other,North,44522,816,8291,3059,18101,73410,Retired,Single,Rent,27,5,Car,29,0.36,9,0.18,93641,163578,No,847,0
FIN_b24e7708ec,82,Female,East,56226,728,26896,3046,14146,69005,Retired,Single,Mortgage,6,1,Business,21,0.7,8,0.15,47048,282222,Yes,-47,0
FIN_1dc6581b29,60,Male,South,55482,795,13102,4255,18038,67360,Employed,Single,Own,70,3,Business,3,0.48,5,0.25,96244,283479,No,1043,1
FIN_5374de2b52,43,Female,North,71551,564,29287,3208,18034,23502,Retired,Married,Rent,83,3,Education,1,0.17,3,0.24,-606,357635,Yes,1436,1
FIN_37f6f750eb,24,Female,East,54362,750,20905,-816,29121,35494,Employed,Married,Rent,43,1,Home,17,0.56,6,0.25,136414,257634,No,1422,0
FIN_44fc476dc9,51,Male,East,62396,526,9310,3760,1684,22510,Self-Employed,Widowed,Own,65,2,Business,21,0.24,0,0.1,16642,185992,No,1837,0
FIN_6ac80ad9fe,53,Male,North,40399,775,28498,4915,27616,49157,Unemployed,Married,Own,95,4,Education,8,0.21,7,0.02,49826,94400,No,729,0
FIN_33d98d2862,23,Female,West,44904,776,21104,3233,12983,28867,Retired,Married,Mortgage,2,4,Car,33,0.1,0,0.24,40479,153866,No,320,1
FIN_00402e9f8c,54,Female,South,48483,743,23135,3712,29553,76315,Unemployed,Married,Own,58,1,Personal,9,0.57,7,0.16,108296,20248,Yes,789,0
FIN_285486fc48,79,Female,East,54049,596,32675,736,17078,23634,Self-Employed,Divorced,Mortgage,13,2,Business,39,0.38,9,0.05,137812,231452,Yes,688,0
FIN_a8747a1fef,77,Female,North,76785,579,26971,2933,-3035,63363,Unemployed,Single,Mortgage,31,2,Personal,1,0.72,7,0.16,59776,126101,No,1183,0
FIN_416495bc84,81,Male,East,75755,479,15889,1768,18317,67954,Unemployed,Single,Own,98,4,Home,31,0.2,3,0.25,161433,333703,Yes,1670,0
FIN_346cd60ad7,67,Male,South,72892,619,12248,3825,-6449,66219,Self-Employed,Single,Mortgage,86,2,Car,2,0.38,8,0.27,66239,207892,No,525,0
FIN_fcfc3ce5a3,69,Female,South,46513,568,9205,2081,50112,67884,Retired,Divorced,Own,9,4,Personal,1,0.19,7,0.26,125606,320156,No,1134,0
FIN_f2f9a0ff21,34,Male,North,61937,534,-9904,2989,12544,19592,Unemployed,Widowed,Mortgage,50,2,Business,35,0.64,6,0.28,125721,-16483,No,1502,0
FIN_ed6cc0cbe9,77,Male,West,101860,605,27739,3284,10930,34833,Self-Employed,Single,Rent,49,3,Home,32,0.36,0,0.11,48735,263640,No,446,0
FIN_19940d9c40,71,Male,North,60833,518,24561,5364,23039,72461,Employed,Married,Own,49,2,Business,36,0.13,1,0.03,99775,136113,No,-405,0
FIN_9e9675c235,27,Male,West,104302,471,26047,3834,28914,75037,Employed,Single,Rent,82,5,Car,34,0.48,0,0.21,85875,54243,No,715,0
FIN_e2676aa7ac,42,Female,North,48734,627,16631,3304,9335,52656,Unemployed,Widowed,Rent,50,5,Car,1,0.66,7,0.21,137041,74498,No,812,0
FIN_bfb782023a,35,Female,North,36470,652,25351,2493,755,51722,Unemployed,Divorced,Own,39,2,Education,3,0.17,7,0.28,32893,186924,No,1114,0
FIN_d00031cd67,81,Male,West,77971,754,14347,-33,32927,48528,Unemployed,Single,Own,94,1,Car,38,0.49,6,0.25,57904,75760,No,1099,0
FIN_5850a5c637,76,Female,East,2484,679,21953,2549,16433,31983,Self-Employed,Divorced,Rent,63,2,Education,33,0.62,9,0.12,34630,199190,No,1079,0
FIN_f9b7362ffa,44,Female,East,59244,627,8140,2038,1160,36771,Unemployed,Divorced,Mortgage,39,3,Business,30,0.4,6,0.12,97886,164932,No,1322,0
FIN_ad72e892f1,75,Female,West,51959,608,35695,2856,-3993,31022,Employed,Divorced,Rent,64,2,Education,3,0.64,1,0.11,100884,112623,No,105,0
FIN_cfc36054ac,78,Female,East,90933,631,16683,1472,33068,22993,Employed,Single,Rent,54,3,Home,37,0.21,5,0.1,39173,297511,No,861,0
FIN_593387379c,88,Female,North,21530,624,26045,3318,6414,74887,Unemployed,Widowed,Mortgage,12,5,Education,6,0.49,9,0.03,44428,322781,No,1332,0
FIN_ae19c06e1a,60,Female,South,72068,617,17949,4611,17023,11236,Employed,Single,Own,34,1,Car,24,0.18,1,0.12,94645,245140,No,1275,0
FIN_ba7c34ac71,28,Female,East,46924,616,8706,4499,39297,56829,Employed,Widowed,Rent,37,5,Car,5,0.43,9,0.02,87564,340199,No,1521,0
FIN_7e56c1252e,22,Female,East,39837,793,46364,2991,21844,24931,Employed,Single,Rent,87,1,Education,27,0.8,2,0.21,122178,145628,Yes,995,0
FIN_3fa2147ad9,34,Male,North,122332,751,21157,6062,12158,18474,Self-Employed,Widowed,Mortgage,50,3,Personal,21,0.41,5,0.1,89844,210330,No,1099,0
FIN_186b8a2b4b,56,Male,North,37431,662,13944,2401,41717,52986,Employed,Single,Mortgage,83,4,Home,3,0.36,9,0.03,93948,247613,Yes,968,0
FIN_43b1abaa1d,65,Male,South,64797,552,27972,2014,40932,45781,Employed,Divorced,Own,29,5,Personal,2,0.15,7,0.1,74964,247343,No,959,0
FIN_49c8eaed08,37,Male,South,72308,631,34410,1428,51388,54658,Retired,Single,Mortgage,7,2,Home,19,0.88,6,0.22,56622,150966,No,-295,0
FIN_aa1438ceb4,36,Male,East,4359,638,11059,5973,42350,45429,Retired,Widowed,Rent,92,5,Home,4,0.64,6,0.22,56373,147808,No,813,0
FIN_3d14d20c0b,77,Male,South,94475,636,14200,1017,40809,53981,Unemployed,Widowed,Mortgage,93,2,Personal,25,0.77,5,0.12,91805,195687,No,1034,0
FIN_0941cc759a,43,Female,West,44357,643,16833,3667,42275,58505,Employed,Single,Mortgage,66,5,Home,1,0.46,4,0.15,75047,56205,No,1145,1
FIN_4f0560822d,42,Female,South,45934,729,21257,4872,1041,48402,Employed,Single,Rent,51,1,Home,6,0.1,8,0.24,146727,149597,No,1147,0
FIN_6963d10feb,20,Female,West,-1325,746,22781,1044,10569,71272,Retired,Widowed,Own,16,4,Personal,24,0.16,4,0.16,78578,150367,Yes,1151,0
FIN_7d321df112,38,Male,West,49013,751,16867,5069,47997,20693,Self-Employed,Married,Mortgage,35,4,Home,8,0.11,4,0.24,163981,143120,No,1434,0
FIN_4e23f2eb64,64,Other,West,67592,773,22476,2503,4876,60043,Unemployed,Married,Mortgage,31,1,Car,12,0.34,1,0.19,116911,240004,No,1387,1
FIN_2b437169c1,52,Male,South,34729,509,24803,-643,-2890,49006,Employed,Single,Mortgage,51,4,Home,18,0.29,1,0.17,74619,275541,No,669,0
FIN_47fbe96f23,61,Male,North,47699,652,15823,1580,21421,10857,Retired,Widowed,Rent,78,2,Personal,29,0.59,0,0.04,43651,71169,No,420,0
FIN_9490eda791,23,Female,East,58488,703,14456,2804,25605,45446,Self-Employed,Widowed,Own,83,3,Personal,0,0.61,7,0.27,38760,182221,No,910,0
FIN_a211046eb5,40,Female,North,-18733,571,29187,3846,832,53594,Employed,Divorced,Mortgage,97,2,Education,2,0.2,3,0.13,36728,199787,Yes,1619,1
FIN_5cd7753c4a,56,Other,South,32212,651,21471,5070,19036,29985,Retired,Divorced,Own,50,1,Business,3,0.83,6,0.3,66460,142765,No,1138,0
FIN_8eec5b4585,35,Male,South,77709,755,10750,467,9171,17043,Retired,Married,Own,47,3,Home,9,0.38,2,0.29,148103,260346,No,-332,0
FIN_ed9dca0c9f,57,Male,West,69008,715,15406,4957,20382,75900,Self-Employed,Single,Mortgage,19,3,Car,4,0.65,6,0.29,147484,253348,No,926,0
FIN_f1366444db,53,Male,East,59594,791,24489,2004,31676,49053,Retired,Married,Own,92,4,Personal,31,0.22,7,0.18,-14287,273818,No,679,0
FIN_637005c8fc,45,Female,North,46439,682,15243,2586,38608,50283,Retired,Divorced,Mortgage,39,3,Education,14,0.21,8,0.05,120068,375057,No,695,1
FIN_94db1b7295,81,Female,South,71418,692,20527,2138,28658,18802,Unemployed,Divorced,Rent,96,3,Education,19,0.48,9,0.21,136512,292041,No,1006,0
FIN_68fd06b30f,75,Other,East,51953,528,20431,4122,9055,45451,Self-Employed,Single,Mortgage,44,4,Car,9,0.58,0,0.28,51859,125499,No,1192,0
FIN_07372d0d84,55,Male,North,94659,594,7335,3285,8764,53014,Self-Employed,Divorced,Mortgage,30,1,Personal,37,0.29,7,0.16,126720,134139,No,-196,0
FIN_be6df51421,61,Male,East,93314,540,9486,30,33068,38861,Employed,Married,Rent,96,2,Home,19,0.47,3,0.09,53815,297936,No,846,0
FIN_059e6ae991,19,Male,North,70074,568,18984,2012,9375,40622,Retired,Married,Mortgage,52,2,Home,2,0.51,8,0.24,112692,54945,No,1922,1
FIN_0d300bfcca,52,Male,East,46724,519,18303,3383,7666,40445,Employed,Divorced,Rent,47,1,Home,24,0.28,7,0.08,211250,202718,No,1117,1
FIN_17f81ddfff,18,Male,East,45753,617,35441,3797,-8310,56349,Retired,Widowed,Own,35,5,Business,13,0.36,3,0.15,154378,241456,Yes,1956,0
FIN_ab54b0fe5b,63,Male,East,44617,701,22500,322,3185,39821,Retired,Married,Rent,52,4,Business,21,0.18,6,0.17,170974,116220,Yes,690,0
FIN_36761dc5d7,77,Male,South,76993,673,5106,2979,2026,45183,Self-Employed,Married,Mortgage,16,5,Car,20,0.77,4,0.24,143778,370644,No,1268,1
FIN_09347b9c17,80,Female,East,63263,696,3125,2682,6156,73238,Retired,Single,Own,89,1,Education,33,0.19,2,0.2,87081,312238,No,1901,0
FIN_0083da6fee,62,Male,East,24549,651,14309,1050,35986,26799,Unemployed,Married,Mortgage,2,3,Personal,38,0.47,8,0.06,140381,-4540,No,1357,0
FIN_c1e11d24a6,74,Male,North,67968,653,26535,4960,8907,81104,Employed,Single,Rent,61,4,Home,3,0.38,5,0.21,128491,205024,Yes,914,1
FIN_697fcf8f4a,54,Male,North,69747,518,9133,1048,47553,44822,Retired,Divorced,Rent,85,5,Car,24,0.87,3,0.17,106075,183961,No,1393,0
FIN_b76548702b,24,Female,North,33389,686,7102,1395,17330,36101,Retired,Married,Rent,5,1,Home,8,0.61,8,0.24,73424,120595,No,1588,0
FIN_8e99244727,33,Male,South,61212,668,21143,4003,-1335,69062,Unemployed,Married,Own,87,5,Car,31,0.5,9,0.28,19273,151639,No,879,1
FIN_ec542f6fbc,67,Male,North,57575,680,30996,2855,19784,41175,Self-Employed,Widowed,Own,13,1,Personal,17,0.23,6,0.19,86318,311389,Yes,1543,0
FIN_0bb3fb9535,31,Male,South,58134,428,24129,1941,20856,74965,Unemployed,Widowed,Mortgage,92,3,Personal,33,0.39,7,0.13,47638,422397,No,2100,1
FIN_97398ccece,23,Female,North,48859,592,14481,4568,23600,38610,Self-Employed,Married,Mortgage,67,5,Car,9,0.43,1,0.19,214859,120723,Yes,1291,0
FIN_162468051c,78,Female,North,40991,806,30873,-796,16239,34982,Employed,Widowed,Mortgage,91,4,Business,18,0.3,9,0.16,66312,62320,No,1342,1
FIN_ded4cf3815,38,Male,North,63589,608,22546,3768,-4930,22224,Unemployed,Married,Mortgage,76,5,Business,18,0.58,7,0.27,68931,261951,No,1372,0
FIN_f50c5d6bbc,27,Female,East,32559,643,10944,5370,33142,57363,Employed,Divorced,Mortgage,41,5,Car,2,0.88,1,0.22,119818,139692,No,1108,0
FIN_72b0cf44c1,49,Female,East,106338,609,21677,2852,14253,33287,Self-Employed,Widowed,Rent,44,2,Personal,23,0.48,1,0.19,123631,144639,No,792,0
FIN_34f2552b16,23,Female,East,58870,896,13570,3171,48558,73781,Retired,Married,Own,69,1,Business,11,0.36,0,0.28,10115,234183,No,872,1
FIN_97d75290e0,19,Female,East,66533,665,16091,3743,10702,87008,Employed,Widowed,Rent,37,1,Home,5,0.26,3,0.13,81772,307019,Yes,657,0
FIN_dafcb298c5,56,Male,East,34728,705,13850,2490,11520,65240,Unemployed,Single,Mortgage,97,5,Personal,19,0.48,5,0.21,126177,121181,Yes,50,0
FIN_90b438bf2c,66,Male,West,51837,597,15133,2697,28595,87413,Retired,Single,Rent,50,1,Education,0,0.65,5,0.06,49062,296480,No,1205,0
FIN_79bc3f7f38,44,Male,South,71777,639,19279,2900,31166,61271,Self-Employed,Widowed,Rent,57,5,Education,28,0.7,9,0.17,-25931,339579,No,793,1
FIN_dba6d95f49,73,Female,North,26686,692,14602,1946,26179,89435,Self-Employed,Divorced,Own,44,2,Education,0,0.27,6,0.15,46235,100107,Yes,1121,0
FIN_47861d6770,31,Female,East,27999,790,16029,5330,7985,70576,Unemployed,Divorced,Rent,25,5,Car,38,0.35,2,0.19,103535,228894,No,1188,1
FIN_a2ade2265d,40,Female,South,75727,590,13262,4221,32230,36909,Unemployed,Widowed,Mortgage,53,2,Business,18,0.51,3,0.15,130678,313044,No,1484,1
FIN_c456d46286,68,Male,South,65507,595,30309,1272,34314,44994,Retired,Widowed,Rent,78,2,Business,28,0.84,8,0.07,71417,164580,No,1506,0
FIN_f5fb1e0c8f,42,Male,East,97147,512,28822,2883,46668,50371,Self-Employed,Divorced,Rent,17,3,Business,34,0.13,0,0.15,83634,88584,No,338,0
FIN_5f275069a8,70,Male,East,70300,625,21993,5003,20117,57665,Employed,Divorced,Rent,87,3,Car,39,0.26,2,0.19,68264,162150,Yes,1031,0
FIN_6dbff1d48f,28,Female,East,41146,609,38772,3781,1652,51869,Unemployed,Widowed,Rent,8,4,Business,9,0.49,1,0.06,93235,169790,No,1194,0
FIN_e9e991f031,52,Female,North,63866,671,34438,3851,7359,59048,Self-Employed,Single,Own,3,5,Business,36,0.61,3,0.21,62206,38090,No,1610,0
FIN_d14b8e2b15,72,Male,West,93322,467,50314,1899,-4499,35849,Employed,Single,Mortgage,48,5,Home,35,0.57,2,0.09,123271,97665,Yes,306,0
FIN_eb82079529,75,Male,West,81641,793,48443,2121,30778,25426,Retired,Widowed,Rent,34,5,Personal,19,0.25,6,0.13,97215,106819,No,1370,0
FIN_850a91045d,85,Female,North,47389,664,27121,4484,8994,59335,Retired,Widowed,Mortgage,85,1,Education,10,0.84,1,0.26,108157,170053,No,816,0
FIN_8d5e950f24,54,Male,East,24585,649,22088,4014,25440,83070,Self-Employed,Married,Mortgage,82,5,Home,3,0.16,6,0.09,74144,270149,No,1719,0
FIN_f1688b1193,26,Female,West,47563,692,27549,4212,30823,79479,Retired,Single,Rent,36,5,Personal,8,0.39,6,0.1,59208,285942,No,1368,1
FIN_e83f4ebf5c,45,Male,North,17351,777,35370,2779,975,39932,Self-Employed,Widowed,Own,73,2,Home,8,0.43,7,0.16,158839,171877,No,888,1
FIN_14032a923c,72,Female,West,80765,549,14337,3695,24095,14783,Self-Employed,Married,Rent,30,2,Education,0,0.22,4,0.17,36126,141878,Yes,587,0
FIN_38a14f98e2,63,Female,West,55304,600,19135,491,21490,42684,Retired,Married,Rent,87,2,Education,7,0.81,5,0.03,61083,105824,No,1272,1
FIN_d0fdcf1cbd,87,Female,East,40847,780,14964,4142,33052,52242,Unemployed,Married,Own,78,2,Car,36,0.19,8,0.27,107738,187474,No,373,0
FIN_c9b510c8f7,44,Female,North,64969,723,26261,871,8582,29812,Retired,Single,Mortgage,83,4,Car,31,0.21,1,0.16,96775,187082,No,1049,0
FIN_d09ae0a767,27,Female,South,84021,568,8480,3020,43530,43424,Unemployed,Widowed,Own,85,4,Home,23,0.55,3,0.06,79847,-53019,No,987,0
FIN_536e6d3ae6,40,Female,West,64345,529,24757,2462,24580,15599,Unemployed,Widowed,Mortgage,6,1,Home,36,0.48,1,0.06,77064,197329,No,1281,0
FIN_b490c1e663,38,Female,East,55889,695,37778,2285,3803,69402,Self-Employed,Widowed,Own,89,1,Education,19,0.48,5,0.26,120653,308070,No,2008,0
FIN_933e5f71f5,62,Male,East,11571,697,10576,3441,21190,35314,Unemployed,Widowed,Rent,36,1,Car,24,0.4,3,0.21,158806,118767,No,312,0
FIN_7da7e1d826,20,Female,North,45416,560,27547,3414,40879,66620,Retired,Widowed,Rent,60,1,Car,35,0.56,7,0.19,123419,342946,Yes,922,0
FIN_c7e5e180df,76,Other,East,47413,607,18671,3933,8798,52256,Self-Employed,Widowed,Own,34,4,Education,37,0.61,5,0.29,172938,155562,No,1389,1
FIN_e5c3557903,60,Male,South,36216,641,11489,5809,32766,65410,Unemployed,Single,Mortgage,4,5,Home,37,0.81,6,0.28,116141,188116,No,1514,1
FIN_2a7a2a3842,24,Female,South,60299,656,36809,4393,3509,51527,Retired,Divorced,Rent,20,4,Education,32,0.39,8,0.25,70313,143759,No,2125,0
FIN_025ceab9d3,44,Female,South,47960,567,16195,429,23499,69010,Self-Employed,Married,Own,44,4,Business,20,0.73,6,0.16,98731,272913,No,612,0
FIN_a943223ae9,79,Male,North,42441,802,26528,818,3555,68534,Unemployed,Widowed,Own,15,5,Home,36,0.31,9,0.21,70844,230167,No,895,0
FIN_27a37b7c8a,59,Female,North,63973,410,29691,2844,33069,7004,Retired,Widowed,Own,6,1,Car,9,0.16,5,0.07,72194,63360,No,-407,0
FIN_9f031d3783,21,Female,East,33882,760,31446,2167,49277,52541,Unemployed,Divorced,Mortgage,22,4,Education,11,0.16,9,0.3,121967,281770,No,822,0
FIN_b477b63f11,79,Male,West,49981,559,26835,788,13572,65989,Self-Employed,Single,Mortgage,44,1,Personal,28,0.43,8,0.23,60770,86623,No,244,0
FIN_c4a25daff6,25,Female,West,49174,810,17812,3714,17975,70730,Unemployed,Widowed,Own,10,5,Education,3,0.63,6,0.09,97890,410106,No,549,0
FIN_20454d0dd4,34,Female,North,29551,638,5469,4129,34628,27463,Retired,Single,Own,69,4,Business,35,0.34,0,0.25,79296,372970,Yes,1063,0
FIN_c4387cc474,22,Male,South,10941,610,41,1649,7426,14963,Unemployed,Single,Mortgage,52,4,Education,13,0.65,8,0.09,115083,157218,No,1137,1
FIN_5c4c7ca73f,80,Female,South,75494,662,22400,673,-1989,33541,Retired,Divorced,Mortgage,14,3,Business,5,0.7,7,0.1,37707,282810,No,1255,0
FIN_81506521c9,26,Male,West,68480,507,28681,2431,21778,2957,Retired,Married,Rent,62,5,Personal,38,0.76,2,0.22,58842,218448,No,1150,0
FIN_b8a05bfcea,25,Male,South,75211,547,30814,5279,19523,68059,Self-Employed,Widowed,Own,77,5,Car,14,0.39,4,0.11,82016,48152,No,686,1
FIN_b8fe612901,24,Male,West,20884,644,24020,3743,711,67264,Retired,Divorced,Mortgage,92,5,Personal,14,0.16,8,0.26,109070,379977,No,1080,0
FIN_c3bd274c5b,54,Female,East,-4840,584,17204,3618,25737,59667,Retired,Divorced,Own,19,4,Car,17,0.79,1,0.04,45647,239002,No,1174,1
FIN_96be911cbf,72,Male,East,67194,547,-967,4842,16210,49840,Self-Employed,Married,Rent,78,4,Home,23,0.3,4,0.02,128626,80956,No,1405,0
FIN_1728338113,84,Male,South,44427,784,13590,3224,50956,35500,Unemployed,Single,Rent,40,4,Car,11,0.22,0,0.2,87193,277304,Yes,478,0
FIN_2566b4ed4f,25,Female,South,61137,540,15313,3552,26007,40626,Self-Employed,Single,Mortgage,75,2,Education,17,0.42,3,0.23,65778,183690,No,1431,0
FIN_c3ad3c977a,86,Male,East,121779,730,32698,3129,24133,23450,Employed,Divorced,Mortgage,83,1,Education,18,0.78,6,0.01,165341,7711,No,584,0
FIN_14bc1c9d5a,22,Female,West,126549,793,17810,-1178,20203,47105,Retired,Single,Own,16,2,Home,34,0.46,4,0.14,36849,259504,No,1930,1
FIN_3da382b919,34,Male,East,42720,674,15193,3208,38532,79986,Self-Employed,Single,Mortgage,43,3,Home,14,0.11,6,0.16,180255,39825,No,980,0
FIN_9370c1e2cd,75,Female,North,96731,494,13329,3605,17028,75076,Employed,Widowed,Mortgage,50,1,Business,30,0.87,7,0.02,167759,50244,No,1064,0
FIN_fa939f4462,66,Male,East,33645,598,3268,1764,2476,32898,Self-Employed,Divorced,Rent,59,3,Business,29,0.78,1,0.2,138050,197567,No,668,1
FIN_a5688e7cdd,44,Female,East,37472,784,18875,1220,29716,36506,Self-Employed,Divorced,Rent,70,5,Business,32,0.38,8,0.2,139029,380522,No,1676,0
FIN_473e40444e,85,Male,South,51118,644,20542,2938,33064,93453,Employed,Single,Rent,98,4,Personal,17,0.77,8,0.3,55499,19410,No,1804,1
FIN_9889216efc,45,Male,East,95052,844,12121,3897,6881,88130,Unemployed,Married,Own,94,5,Personal,19,0.25,4,0.03,82538,351886,No,1206,0
FIN_002dd44710,75,Female,West,16914,614,20152,2540,-16354,17311,Unemployed,Widowed,Own,54,2,Personal,21,0.52,9,0.1,11110,203179,No,663,0
FIN_fe71c6d8c7,67,Male,East,54176,663,24512,1894,36559,48963,Unemployed,Married,Rent,26,2,Home,34,0.84,7,0.21,102630,84713,Yes,589,0
FIN_c8cc7c17bb,84,Male,North,48703,523,2142,1528,31259,68229,Unemployed,Married,Mortgage,92,5,Personal,39,0.32,1,0.14,147977,210410,No,1363,1
FIN_53b058aaa1,48,Female,South,44604,540,23651,2812,7489,36091,Unemployed,Single,Own,85,3,Education,26,0.62,0,0.11,97180,200020,No,1166,1
FIN_6571c64eef,29,Male,East,73705,710,20316,4154,9456,63092,Retired,Single,Own,89,4,Home,30,0.76,1,0.17,103339,332642,No,968,0
FIN_079eab51ca,72,Male,East,56582,733,30434,1868,14517,16886,Retired,Married,Own,47,5,Personal,18,0.69,5,0.23,27164,106422,No,897,0
FIN_23ba8fb2c7,21,Female,East,21683,748,12092,3756,42633,77785,Self-Employed,Widowed,Own,80,4,Business,12,0.29,6,0.05,99450,204947,No,368,0
FIN_2dab0725cf,59,Male,West,78072,584,13527,2337,-3313,56154,Unemployed,Married,Rent,25,3,Personal,0,0.27,6,0.17,89252,85263,No,1233,1
FIN_d50fedc4f0,71,Female,West,61505,686,8904,4658,-6985,50552,Retired,Widowed,Own,68,3,Car,13,0.75,7,0.06,75484,228879,No,1430,0
FIN_5ed9e39bd8,39,Female,East,47824,697,9597,4933,18184,56310,Unemployed,Single,Rent,9,4,Personal,17,0.57,0,0.17,69744,283584,No,1295,0
FIN_affec0469a,18,Male,East,47408,644,36172,3302,18204,30603,Self-Employed,Widowed,Mortgage,6,1,Car,13,0.78,6,0.06,93511,177654,No,1066,0
FIN_57ef233c08,65,Female,North,69421,531,25354,2898,20345,68243,Self-Employed,Single,Own,5,1,Personal,27,0.6,9,0.24,87709,162364,No,658,0
FIN_ed7d0d7ab2,60,Female,West,80048,670,10106,3745,14365,61773,Unemployed,Single,Rent,11,1,Business,29,0.3,5,0.19,51517,228614,No,579,0
FIN_92a4242cb6,37,Other,North,70442,741,29193,5597,17760,86826,Unemployed,Divorced,Rent,68,1,Home,3,0.78,0,0.16,60278,224170,No,1823,0
FIN_5f4beeec73,35,Other,East,47886,761,11203,1899,12403,34006,Employed,Widowed,Mortgage,28,1,Car,25,0.3,2,0.14,1730,114760,No,1550,0
FIN_68cfb1ca49,87,Male,West,69833,496,19909,3348,25772,12128,Employed,Married,Rent,40,5,Home,18,0.57,8,0.04,47595,212980,No,889,0
FIN_9735dbdb6e,66,Female,South,100209,737,18839,5438,50635,29935,Unemployed,Married,Rent,43,5,Personal,17,0.6,9,0.12,129094,57741,Yes,1218,1
FIN_60ed6aeece,80,Female,North,44595,645,19141,633,11609,47748,Employed,Single,Own,98,4,Business,30,0.26,6,0.1,160646,262285,No,1398,0
FIN_5f72a552df,70,Male,South,65107,608,13240,2173,41238,25214,Unemployed,Single,Own,23,5,Car,1,0.43,5,0.26,128931,201516,No,475,0
FIN_cabb0eb8df,39,Female,West,59643,630,31496,3993,-1739,26414,Employed,Married,Mortgage,11,3,Car,21,0.48,5,0.24,43198,-1612,Yes,1329,1
FIN_0b116ee1c5,27,Female,East,56396,656,30868,5508,28390,56137,Employed,Widowed,Mortgage,66,1,Personal,22,0.29,3,0.03,80089,160348,No,1106,0
FIN_b80bee5242,41,Male,North,22284,815,17412,2868,7842,58469,Retired,Divorced,Mortgage,34,1,Home,35,0.52,8,0.07,125944,326078,Yes,1938,0
FIN_007dceb18a,29,Female,North,93289,687,15814,3689,-1953,25152,Unemployed,Widowed,Rent,11,1,Education,36,0.69,3,0.27,239396,161320,No,1323,0
